,State Name,county Name,County Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,Year,Month,Day,Month_Day,Five-Year Avg.
17821,Maryland,Cecil,15,2020-01-07,19,Good,PM2.5,1,2020,1,7,01-07,33.91935483870968
17822,Maryland,Cecil,15,2020-01-08,23,Good,PM2.5,1,2020,1,8,01-08,34.6271186440678
17823,Maryland,Cecil,15,2020-01-09,13,Good,PM2.5,1,2020,1,9,01-09,30.0
17824,Maryland,Cecil,15,2020-01-10,9,Good,PM2.5,1,2020,1,10,01-10,30.365079365079364
17825,Maryland,Cecil,15,2020-01-11,15,Good,PM2.5,1,2020,1,11,01-11,33.85
17826,Maryland,Cecil,15,2020-01-12,3,Good,PM2.5,1,2020,1,12,01-12,32.78333333333333
17827,Maryland,Cecil,15,2020-01-13,19,Good,PM2.5,1,2020,1,13,01-13,32.34920634920635
17828,Maryland,Cecil,15,2020-01-14,30,Good,PM2.5,1,2020,1,14,01-14,32.50819672131148
17829,Maryland,Cecil,15,2020-01-15,44,Good,PM2.5,1,2020,1,15,01-15,36.80952380952381
17830,Maryland,Cecil,15,2020-01-16,23,Good,PM2.5,1,2020,1,16,01-16,37.34920634920635
17831,Maryland,Cecil,15,2020-01-17,19,Good,PM2.5,1,2020,1,17,01-17,33.9344262295082
17832,Maryland,Cecil,15,2020-01-18,19,Good,PM2.5,1,2020,1,18,01-18,33.76190476190476
17833,Maryland,Cecil,15,2020-01-19,22,Good,PM2.5,1,2020,1,19,01-19,32.03174603174603
17834,Maryland,Cecil,15,2020-01-20,18,Good,PM2.5,1,2020,1,20,01-20,31.37704918032787
17835,Maryland,Cecil,15,2020-01-21,20,Good,PM2.5,1,2020,1,21,01-21,32.671875
17836,Maryland,Cecil,15,2020-01-22,44,Good,PM2.5,1,2020,1,22,01-22,32.806451612903224
17837,Maryland,Cecil,15,2020-01-23,68,Moderate,PM2.5,1,2020,1,23,01-23,30.34426229508197
17838,Maryland,Cecil,15,2020-01-24,52,Moderate,PM2.5,1,2020,1,24,01-24,32.109375
17839,Maryland,Cecil,15,2020-01-25,8,Good,PM2.5,1,2020,1,25,01-25,32.79365079365079
17840,Maryland,Cecil,15,2020-01-26,9,Good,PM2.5,1,2020,1,26,01-26,34.295081967213115
17841,Maryland,Cecil,15,2020-01-27,10,Good,PM2.5,1,2020,1,27,01-27,31.9375
17842,Maryland,Cecil,15,2020-01-28,5,Good,PM2.5,1,2020,1,28,01-28,33.38095238095238
17843,Maryland,Cecil,15,2020-01-29,10,Good,PM2.5,1,2020,1,29,01-29,34.80327868852459
17844,Maryland,Cecil,15,2020-01-30,20,Good,PM2.5,1,2020,1,30,01-30,32.359375
17845,Maryland,Cecil,15,2020-01-31,37,Good,PM2.5,1,2020,1,31,01-31,33.12903225806452
17846,Maryland,Cecil,15,2020-02-01,63,Moderate,PM2.5,1,2020,2,1,02-01,34.442622950819676
17847,Maryland,Cecil,15,2020-02-02,44,Good,PM2.5,1,2020,2,2,02-02,34.21875
17848,Maryland,Cecil,15,2020-02-03,29,Good,PM2.5,1,2020,2,3,02-03,32.693548387096776
17849,Maryland,Cecil,15,2020-02-04,20,Good,PM2.5,1,2020,2,4,02-04,33.81666666666667
17850,Maryland,Cecil,15,2020-02-05,15,Good,PM2.5,1,2020,2,5,02-05,32.507936507936506
17851,Maryland,Cecil,15,2020-02-06,11,Good,PM2.5,1,2020,2,6,02-06,32.714285714285715
17852,Maryland,Cecil,15,2020-02-07,4,Good,PM2.5,1,2020,2,7,02-07,35.306451612903224
17853,Maryland,Cecil,15,2020-02-08,15,Good,PM2.5,1,2020,2,8,02-08,34.215384615384615
17854,Maryland,Cecil,15,2020-02-09,30,Good,PM2.5,1,2020,2,9,02-09,32.71875
17855,Maryland,Cecil,15,2020-02-10,21,Good,PM2.5,1,2020,2,10,02-10,33.774193548387096
17856,Maryland,Cecil,15,2020-02-11,18,Good,PM2.5,1,2020,2,11,02-11,34.25373134328358
17857,Maryland,Cecil,15,2020-02-12,35,Good,PM2.5,1,2020,2,12,02-12,33.723076923076924
17858,Maryland,Cecil,15,2020-02-13,16,Good,PM2.5,1,2020,2,13,02-13,34.953125
17859,Maryland,Cecil,15,2020-02-14,14,Good,PM2.5,1,2020,2,14,02-14,32.582089552238806
17860,Maryland,Cecil,15,2020-02-15,19,Good,PM2.5,1,2020,2,15,02-15,30.984375
17861,Maryland,Cecil,15,2020-02-16,29,Good,PM2.5,1,2020,2,16,02-16,30.516129032258064
17862,Maryland,Cecil,15,2020-02-17,39,Good,PM2.5,1,2020,2,17,02-17,33.166666666666664
17863,Maryland,Cecil,15,2020-02-18,27,Good,PM2.5,1,2020,2,18,02-18,34.859375
17864,Maryland,Cecil,15,2020-02-19,24,Good,PM2.5,1,2020,2,19,02-19,34.41269841269841
17865,Maryland,Cecil,15,2020-02-20,21,Good,PM2.5,1,2020,2,20,02-20,30.560606060606062
17866,Maryland,Cecil,15,2020-02-21,23,Good,PM2.5,1,2020,2,21,02-21,33.75
17867,Maryland,Cecil,15,2020-02-22,27,Good,PM2.5,1,2020,2,22,02-22,34.203125
17868,Maryland,Cecil,15,2020-02-23,34,Good,PM2.5,1,2020,2,23,02-23,33.28787878787879
17869,Maryland,Cecil,15,2020-02-24,41,Good,PM2.5,1,2020,2,24,02-24,32.640625
17870,Maryland,Cecil,15,2020-02-25,24,Good,PM2.5,1,2020,2,25,02-25,31.403225806451612
17871,Maryland,Cecil,15,2020-02-26,19,Good,PM2.5,1,2020,2,26,02-26,33.0
17872,Maryland,Cecil,15,2020-02-27,10,Good,PM2.5,1,2020,2,27,02-27,33.25
17873,Maryland,Cecil,15,2020-02-28,22,Good,PM2.5,1,2020,2,28,02-28,33.25
17874,Maryland,Cecil,15,2020-02-29,29,Good,PM2.5,1,2020,2,29,02-29,33.333333333333336
17875,Maryland,Cecil,15,2020-03-01,40,Good,Ozone,1,2020,3,1,03-01,33.922077922077925
17876,Maryland,Cecil,15,2020-03-02,45,Good,Ozone,1,2020,3,2,03-02,35.04109589041096
17877,Maryland,Cecil,15,2020-03-03,33,Good,Ozone,1,2020,3,3,03-03,35.35616438356164
17878,Maryland,Cecil,15,2020-03-04,39,Good,Ozone,1,2020,3,4,03-04,35.06410256410256
17879,Maryland,Cecil,15,2020-03-05,37,Good,Ozone,1,2020,3,5,03-05,35.12162162162162
17880,Maryland,Cecil,15,2020-03-06,30,Good,Ozone,1,2020,3,6,03-06,36.891891891891895
17881,Maryland,Cecil,15,2020-03-07,38,Good,Ozone,1,2020,3,7,03-07,39.14473684210526
17882,Maryland,Cecil,15,2020-03-11,31,Good,Ozone,1,2020,3,11,03-11,35.76
17883,Maryland,Cecil,15,2020-03-12,34,Good,Ozone,1,2020,3,12,03-12,34.93333333333333
17884,Maryland,Cecil,15,2020-03-13,41,Good,Ozone,1,2020,3,13,03-13,35.0
17885,Maryland,Cecil,15,2020-03-14,39,Good,Ozone,1,2020,3,14,03-14,34.49333333333333
17886,Maryland,Cecil,15,2020-03-15,36,Good,Ozone,1,2020,3,15,03-15,36.229729729729726
17887,Maryland,Cecil,15,2020-03-16,41,Good,Ozone,1,2020,3,16,03-16,36.32051282051282
17888,Maryland,Cecil,15,2020-03-17,33,Good,Ozone,1,2020,3,17,03-17,37.43421052631579
17889,Maryland,Cecil,15,2020-03-18,37,Good,Ozone,1,2020,3,18,03-18,36.671052631578945
17890,Maryland,Cecil,15,2020-03-19,29,Good,Ozone,1,2020,3,19,03-19,37.06410256410256
17891,Maryland,Cecil,15,2020-03-20,36,Good,Ozone,1,2020,3,20,03-20,36.586666666666666
17892,Maryland,Cecil,15,2020-03-21,36,Good,Ozone,1,2020,3,21,03-21,38.23287671232877
17893,Maryland,Cecil,15,2020-03-22,37,Good,Ozone,1,2020,3,22,03-22,35.73076923076923
17894,Maryland,Cecil,15,2020-03-23,32,Good,Ozone,1,2020,3,23,03-23,36.486486486486484
17895,Maryland,Cecil,15,2020-03-24,33,Good,Ozone,1,2020,3,24,03-24,36.776315789473685
17896,Maryland,Cecil,15,2020-03-25,33,Good,Ozone,1,2020,3,25,03-25,35.9873417721519
17897,Maryland,Cecil,15,2020-03-26,41,Good,Ozone,1,2020,3,26,03-26,35.85526315789474
17898,Maryland,Cecil,15,2020-03-27,40,Good,Ozone,1,2020,3,27,03-27,34.5
17899,Maryland,Cecil,15,2020-03-28,37,Good,Ozone,1,2020,3,28,03-28,34.0
17900,Maryland,Cecil,15,2020-03-29,29,Good,Ozone,1,2020,3,29,03-29,36.06578947368421
17901,Maryland,Cecil,15,2020-03-30,35,Good,Ozone,1,2020,3,30,03-30,37.46052631578947
17902,Maryland,Cecil,15,2020-03-31,34,Good,Ozone,1,2020,3,31,03-31,35.74025974025974
17903,Maryland,Charles,17,2020-03-01,41,Good,Ozone,1,2020,3,1,03-01,36.47126436781609
17904,Maryland,Charles,17,2020-03-02,48,Good,Ozone,1,2020,3,2,03-02,33.69047619047619
17905,Maryland,Charles,17,2020-03-03,37,Good,Ozone,1,2020,3,3,03-03,33.170731707317074
17906,Maryland,Charles,17,2020-03-04,41,Good,Ozone,1,2020,3,4,03-04,35.151162790697676
17907,Maryland,Charles,17,2020-03-05,39,Good,Ozone,1,2020,3,5,03-05,35.023809523809526
17908,Maryland,Charles,17,2020-03-06,33,Good,Ozone,1,2020,3,6,03-06,36.96341463414634
17909,Maryland,Charles,17,2020-03-07,39,Good,Ozone,1,2020,3,7,03-07,37.74418604651163
17910,Maryland,Charles,17,2020-03-11,33,Good,Ozone,1,2020,3,11,03-11,36.188235294117646
17911,Maryland,Charles,17,2020-03-12,34,Good,Ozone,1,2020,3,12,03-12,33.98795180722892
17912,Maryland,Charles,17,2020-03-13,41,Good,Ozone,1,2020,3,13,03-13,34.64772727272727
17913,Maryland,Charles,17,2020-03-14,40,Good,Ozone,1,2020,3,14,03-14,35.214285714285715
17914,Maryland,Charles,17,2020-03-15,36,Good,Ozone,1,2020,3,15,03-15,36.17857142857143
17915,Maryland,Charles,17,2020-03-16,43,Good,Ozone,1,2020,3,16,03-16,35.7816091954023
17916,Maryland,Charles,17,2020-03-17,37,Good,Ozone,1,2020,3,17,03-17,35.588235294117645
17917,Maryland,Charles,17,2020-03-18,36,Good,Ozone,1,2020,3,18,03-18,37.38095238095238
17918,Maryland,Charles,17,2020-03-19,36,Good,Ozone,1,2020,3,19,03-19,35.88505747126437
17919,Maryland,Charles,17,2020-03-20,37,Good,Ozone,1,2020,3,20,03-20,37.79761904761905
17920,Maryland,Charles,17,2020-03-21,31,Good,Ozone,1,2020,3,21,03-21,37.46987951807229
17921,Maryland,Charles,17,2020-03-22,40,Good,Ozone,1,2020,3,22,03-22,36.88235294117647
17922,Maryland,Charles,17,2020-03-23,36,Good,Ozone,1,2020,3,23,03-23,37.857142857142854
17923,Maryland,Charles,17,2020-03-24,33,Good,Ozone,1,2020,3,24,03-24,37.26190476190476
17924,Maryland,Charles,17,2020-03-25,35,Good,Ozone,1,2020,3,25,03-25,37.85227272727273
17925,Maryland,Charles,17,2020-03-26,35,Good,Ozone,1,2020,3,26,03-26,36.16470588235294
17926,Maryland,Charles,17,2020-03-27,44,Good,Ozone,1,2020,3,27,03-27,34.82142857142857
17927,Maryland,Charles,17,2020-03-28,40,Good,Ozone,1,2020,3,28,03-28,33.97727272727273
17928,Maryland,Charles,17,2020-03-29,27,Good,Ozone,1,2020,3,29,03-29,34.78823529411765
17929,Maryland,Charles,17,2020-03-30,44,Good,Ozone,1,2020,3,30,03-30,35.80952380952381
17930,Maryland,Charles,17,2020-03-31,35,Good,Ozone,1,2020,3,31,03-31,36.77906976744186
17931,Maryland,Dorchester,19,2020-01-01,31,Good,Ozone,1,2020,1,1,01-01,41.76315789473684
17932,Maryland,Dorchester,19,2020-01-02,30,Good,Ozone,1,2020,1,2,01-02,38.39473684210526
17933,Maryland,Dorchester,19,2020-01-03,29,Good,Ozone,1,2020,1,3,01-03,37.77922077922078
17934,Maryland,Dorchester,19,2020-01-04,28,Good,Ozone,1,2020,1,4,01-04,36.306666666666665
17935,Maryland,Dorchester,19,2020-01-05,31,Good,Ozone,1,2020,1,5,01-05,34.973333333333336
17936,Maryland,Dorchester,19,2020-01-06,31,Good,Ozone,1,2020,1,6,01-06,37.92
17937,Maryland,Dorchester,19,2020-01-07,31,Good,Ozone,1,2020,1,7,01-07,38.973684210526315
17938,Maryland,Dorchester,19,2020-01-08,34,Good,Ozone,1,2020,1,8,01-08,37.19736842105263
17939,Maryland,Dorchester,19,2020-01-09,29,Good,Ozone,1,2020,1,9,01-09,33.922077922077925
17940,Maryland,Dorchester,19,2020-01-10,31,Good,Ozone,1,2020,1,10,01-10,34.38961038961039
17941,Maryland,Dorchester,19,2020-01-11,33,Good,Ozone,1,2020,1,11,01-11,35.04
17942,Maryland,Dorchester,19,2020-01-12,33,Good,Ozone,1,2020,1,12,01-12,34.776315789473685
17943,Maryland,Dorchester,19,2020-01-13,16,Good,Ozone,1,2020,1,13,01-13,34.053333333333335
17944,Maryland,Dorchester,19,2020-01-14,20,Good,PM2.5,1,2020,1,14,01-14,37.50666666666667
17945,Maryland,Dorchester,19,2020-01-15,25,Good,PM2.5,1,2020,1,15,01-15,39.733333333333334
17946,Maryland,Dorchester,19,2020-01-16,32,Good,Ozone,1,2020,1,16,01-16,40.526315789473685
17947,Maryland,Dorchester,19,2020-01-17,33,Good,Ozone,1,2020,1,17,01-17,39.56
17948,Maryland,Dorchester,19,2020-01-18,32,Good,Ozone,1,2020,1,18,01-18,33.822784810126585
17949,Maryland,Dorchester,19,2020-01-19,30,Good,Ozone,1,2020,1,19,01-19,34.38461538461539
17950,Maryland,Dorchester,19,2020-01-20,39,Good,Ozone,1,2020,1,20,01-20,34.62337662337662
17951,Maryland,Dorchester,19,2020-01-21,36,Good,Ozone,1,2020,1,21,01-21,35.94736842105263
17952,Maryland,Dorchester,19,2020-01-22,35,Good,Ozone,1,2020,1,22,01-22,37.675324675324674
17953,Maryland,Dorchester,19,2020-01-23,36,Good,PM2.5,1,2020,1,23,01-23,34.4078947368421
17954,Maryland,Dorchester,19,2020-01-24,35,Good,Ozone,1,2020,1,24,01-24,37.03896103896104
17955,Maryland,Dorchester,19,2020-01-25,34,Good,Ozone,1,2020,1,25,01-25,36.41558441558441
17956,Maryland,Dorchester,19,2020-01-26,28,Good,Ozone,1,2020,1,26,01-26,37.6025641025641
17957,Maryland,Dorchester,19,2020-01-27,32,Good,Ozone,1,2020,1,27,01-27,37.3974358974359
17958,Maryland,Dorchester,19,2020-01-28,33,Good,Ozone,1,2020,1,28,01-28,38.45454545454545
17959,Maryland,Dorchester,19,2020-01-29,34,Good,Ozone,1,2020,1,29,01-29,39.506493506493506
17960,Maryland,Dorchester,19,2020-01-30,31,Good,Ozone,1,2020,1,30,01-30,35.18181818181818
17961,Maryland,Dorchester,19,2020-01-31,33,Good,Ozone,1,2020,1,31,01-31,40.04054054054054
17962,Maryland,Dorchester,19,2020-02-01,34,Good,Ozone,2,2020,2,1,02-01,39.28947368421053
17963,Maryland,Dorchester,19,2020-02-02,31,Good,Ozone,2,2020,2,2,02-02,38.756410256410255
17964,Maryland,Dorchester,19,2020-02-03,33,Good,Ozone,2,2020,2,3,02-03,37.4078947368421
17965,Maryland,Dorchester,19,2020-02-04,35,Good,Ozone,2,2020,2,4,02-04,37.776315789473685
17966,Maryland,Dorchester,19,2020-02-05,28,Good,PM2.5,2,2020,2,5,02-05,36.12987012987013
17967,Maryland,Dorchester,19,2020-02-06,24,Good,Ozone,2,2020,2,6,02-06,39.22666666666667
17968,Maryland,Dorchester,19,2020-02-07,33,Good,Ozone,2,2020,2,7,02-07,38.973684210526315
17969,Maryland,Dorchester,19,2020-02-08,37,Good,Ozone,2,2020,2,8,02-08,37.077922077922075
17970,Maryland,Dorchester,19,2020-02-09,36,Good,Ozone,2,2020,2,9,02-09,35.61842105263158
17971,Maryland,Dorchester,19,2020-02-10,34,Good,Ozone,2,2020,2,10,02-10,37.76315789473684
17972,Maryland,Dorchester,19,2020-02-11,30,Good,Ozone,2,2020,2,11,02-11,37.25974025974026
17973,Maryland,Dorchester,19,2020-02-12,31,Good,Ozone,2,2020,2,12,02-12,37.61842105263158
17974,Maryland,Dorchester,19,2020-02-13,31,Good,Ozone,2,2020,2,13,02-13,37.78947368421053
17975,Maryland,Dorchester,19,2020-02-14,34,Good,Ozone,2,2020,2,14,02-14,36.97435897435897
17976,Maryland,Dorchester,19,2020-02-15,36,Good,Ozone,2,2020,2,15,02-15,36.08974358974359
17977,Maryland,Dorchester,19,2020-02-16,33,Good,Ozone,2,2020,2,16,02-16,35.53846153846154
17978,Maryland,Dorchester,19,2020-02-17,36,Good,Ozone,2,2020,2,17,02-17,37.08860759493671
17979,Maryland,Dorchester,19,2020-02-18,40,Good,Ozone,2,2020,2,18,02-18,38.62820512820513
17980,Maryland,Dorchester,19,2020-02-19,33,Good,Ozone,2,2020,2,19,02-19,37.26923076923077
17981,Maryland,Dorchester,19,2020-02-20,34,Good,Ozone,2,2020,2,20,02-20,36.05
17982,Maryland,Dorchester,19,2020-02-21,35,Good,Ozone,2,2020,2,21,02-21,36.08860759493671
17983,Maryland,Dorchester,19,2020-02-22,41,Good,Ozone,2,2020,2,22,02-22,36.8051948051948
17984,Maryland,Dorchester,19,2020-02-23,41,Good,Ozone,2,2020,2,23,02-23,36.14102564102564
17985,Maryland,Dorchester,19,2020-02-24,37,Good,Ozone,2,2020,2,24,02-24,35.21052631578947
17986,Maryland,Dorchester,19,2020-02-25,27,Good,Ozone,2,2020,2,25,02-25,33.921052631578945
17987,Maryland,Dorchester,19,2020-02-26,29,Good,Ozone,2,2020,2,26,02-26,36.922077922077925
17988,Maryland,Dorchester,19,2020-02-27,38,Good,Ozone,2,2020,2,27,02-27,39.66233766233766
17989,Maryland,Dorchester,19,2020-02-28,38,Good,Ozone,2,2020,2,28,02-28,38.48717948717949
17990,Maryland,Dorchester,19,2020-02-29,38,Good,Ozone,2,2020,2,29,02-29,40.785714285714285
17991,Maryland,Dorchester,19,2020-03-01,41,Good,Ozone,1,2020,3,1,03-01,39.63855421686747
17992,Maryland,Dorchester,19,2020-03-02,47,Good,Ozone,1,2020,3,2,03-02,37.77777777777778
17993,Maryland,Dorchester,19,2020-03-03,37,Good,Ozone,1,2020,3,3,03-03,40.06024096385542
17994,Maryland,Dorchester,19,2020-03-04,40,Good,Ozone,1,2020,3,4,03-04,40.07142857142857
17995,Maryland,Dorchester,19,2020-03-05,39,Good,Ozone,1,2020,3,5,03-05,40.214285714285715
17996,Maryland,Dorchester,19,2020-03-06,34,Good,Ozone,1,2020,3,6,03-06,41.642857142857146
17997,Maryland,Dorchester,19,2020-03-07,40,Good,Ozone,1,2020,3,7,03-07,40.16470588235294
17998,Maryland,Dorchester,19,2020-03-08,17,Good,PM2.5,1,2020,3,8,03-08,42.154761904761905
17999,Maryland,Dorchester,19,2020-03-11,31,Good,Ozone,1,2020,3,11,03-11,38.726190476190474
18000,Maryland,Dorchester,19,2020-03-12,32,Good,Ozone,1,2020,3,12,03-12,38.373493975903614
18001,Maryland,Dorchester,19,2020-03-13,40,Good,Ozone,1,2020,3,13,03-13,39.08433734939759
18002,Maryland,Dorchester,19,2020-03-14,41,Good,Ozone,1,2020,3,14,03-14,40.325301204819276
18003,Maryland,Dorchester,19,2020-03-15,36,Good,Ozone,1,2020,3,15,03-15,40.916666666666664
18004,Maryland,Dorchester,19,2020-03-16,42,Good,Ozone,1,2020,3,16,03-16,40.104651162790695
18005,Maryland,Dorchester,19,2020-03-17,39,Good,Ozone,1,2020,3,17,03-17,41.895348837209305
18006,Maryland,Dorchester,19,2020-03-18,36,Good,Ozone,1,2020,3,18,03-18,41.83720930232558
18007,Maryland,Dorchester,19,2020-03-19,34,Good,Ozone,1,2020,3,19,03-19,40.0
18008,Maryland,Dorchester,19,2020-03-20,39,Good,Ozone,1,2020,3,20,03-20,41.38823529411765
18009,Maryland,Dorchester,19,2020-03-21,34,Good,Ozone,1,2020,3,21,03-21,41.23809523809524
18010,Maryland,Dorchester,19,2020-03-22,40,Good,Ozone,1,2020,3,22,03-22,42.127906976744185
18011,Maryland,Dorchester,19,2020-03-23,37,Good,Ozone,1,2020,3,23,03-23,41.09411764705882
18012,Maryland,Dorchester,19,2020-03-24,34,Good,Ozone,1,2020,3,24,03-24,41.44186046511628
18013,Maryland,Dorchester,19,2020-03-25,11,Good,PM2.5,1,2020,3,25,03-25,40.49425287356322
18014,Maryland,Dorchester,19,2020-03-26,41,Good,Ozone,1,2020,3,26,03-26,40.93023255813954
18015,Maryland,Dorchester,19,2020-03-27,39,Good,Ozone,1,2020,3,27,03-27,39.0
18016,Maryland,Dorchester,19,2020-03-28,40,Good,Ozone,1,2020,3,28,03-28,38.839080459770116
18017,Maryland,Dorchester,19,2020-03-29,27,Good,Ozone,1,2020,3,29,03-29,40.27906976744186
18018,Maryland,Dorchester,19,2020-03-30,37,Good,Ozone,1,2020,3,30,03-30,41.41860465116279
18019,Maryland,Dorchester,19,2020-03-31,38,Good,Ozone,1,2020,3,31,03-31,40.06976744186046
18020,Maryland,Frederick,21,2020-03-01,41,Good,Ozone,1,2020,3,1,03-01,38.16279069767442
18021,Maryland,Frederick,21,2020-03-02,43,Good,Ozone,1,2020,3,2,03-02,37.345238095238095
18022,Maryland,Frederick,21,2020-03-03,36,Good,Ozone,1,2020,3,3,03-03,35.91566265060241
18023,Maryland,Frederick,21,2020-03-04,41,Good,Ozone,1,2020,3,4,03-04,36.906976744186046
18024,Maryland,Frederick,21,2020-03-05,38,Good,Ozone,1,2020,3,5,03-05,45.05952380952381
18025,Maryland,Frederick,21,2020-03-06,33,Good,Ozone,1,2020,3,6,03-06,50.214285714285715
18026,Maryland,Frederick,21,2020-03-07,40,Good,Ozone,1,2020,3,7,03-07,50.56976744186046
18027,Maryland,Frederick,21,2020-03-11,28,Good,Ozone,1,2020,3,11,03-11,46.08433734939759
18028,Maryland,Frederick,21,2020-03-12,37,Good,Ozone,1,2020,3,12,03-12,38.98809523809524
18029,Maryland,Frederick,21,2020-03-13,42,Good,Ozone,1,2020,3,13,03-13,39.14942528735632
18030,Maryland,Frederick,21,2020-03-14,40,Good,Ozone,1,2020,3,14,03-14,38.035714285714285
18031,Maryland,Frederick,21,2020-03-15,35,Good,Ozone,1,2020,3,15,03-15,39.26190476190476
18032,Maryland,Frederick,21,2020-03-16,43,Good,Ozone,1,2020,3,16,03-16,42.616279069767444
18033,Maryland,Frederick,21,2020-03-17,33,Good,Ozone,1,2020,3,17,03-17,41.94047619047619
18034,Maryland,Frederick,21,2020-03-18,34,Good,Ozone,1,2020,3,18,03-18,40.785714285714285
18035,Maryland,Frederick,21,2020-03-19,25,Good,Ozone,1,2020,3,19,03-19,40.48837209302326
18036,Maryland,Frederick,21,2020-03-20,38,Good,Ozone,1,2020,3,20,03-20,41.273809523809526
18037,Maryland,Frederick,21,2020-03-21,35,Good,Ozone,1,2020,3,21,03-21,42.51190476190476
18038,Maryland,Frederick,21,2020-03-22,40,Good,Ozone,1,2020,3,22,03-22,41.22093023255814
18039,Maryland,Frederick,21,2020-03-23,34,Good,Ozone,1,2020,3,23,03-23,41.2289156626506
18040,Maryland,Frederick,21,2020-03-24,34,Good,Ozone,1,2020,3,24,03-24,42.28235294117647
18041,Maryland,Frederick,21,2020-03-25,31,Good,Ozone,1,2020,3,25,03-25,40.395348837209305
18042,Maryland,Frederick,21,2020-03-26,37,Good,Ozone,1,2020,3,26,03-26,40.44705882352941
18043,Maryland,Frederick,21,2020-03-27,34,Good,Ozone,1,2020,3,27,03-27,40.18604651162791
18044,Maryland,Frederick,21,2020-03-28,38,Good,Ozone,1,2020,3,28,03-28,38.75
18045,Maryland,Frederick,21,2020-03-29,26,Good,Ozone,1,2020,3,29,03-29,40.55813953488372
18046,Maryland,Frederick,21,2020-03-30,43,Good,Ozone,1,2020,3,30,03-30,40.804597701149426
18047,Maryland,Frederick,21,2020-03-31,31,Good,Ozone,1,2020,3,31,03-31,40.01136363636363
18048,Maryland,Garrett,23,2020-01-01,36,Good,Ozone,1,2020,1,1,01-01,36.88709677419355
18049,Maryland,Garrett,23,2020-01-02,41,Good,Ozone,1,2020,1,2,01-02,33.114754098360656
18050,Maryland,Garrett,23,2020-01-03,34,Good,Ozone,1,2020,1,3,01-03,34.36666666666667
18051,Maryland,Garrett,23,2020-01-04,33,Good,Ozone,1,2020,1,4,01-04,33.564516129032256
18052,Maryland,Garrett,23,2020-01-05,32,Good,Ozone,1,2020,1,5,01-05,32.50819672131148
18053,Maryland,Garrett,23,2020-01-06,33,Good,Ozone,1,2020,1,6,01-06,32.83870967741935
18054,Maryland,Garrett,23,2020-01-07,34,Good,Ozone,1,2020,1,7,01-07,33.04838709677419
18055,Maryland,Garrett,23,2020-01-08,34,Good,Ozone,1,2020,1,8,01-08,33.306451612903224
18056,Maryland,Garrett,23,2020-01-09,31,Good,PM2.5,1,2020,1,9,01-09,30.56451612903226
18057,Maryland,Garrett,23,2020-01-10,38,Good,Ozone,1,2020,1,10,01-10,31.57377049180328
18058,Maryland,Garrett,23,2020-01-11,34,Good,Ozone,1,2020,1,11,01-11,30.629032258064516
18059,Maryland,Garrett,23,2020-01-12,33,Good,Ozone,1,2020,1,12,01-12,33.354838709677416
18060,Maryland,Garrett,23,2020-01-13,33,Good,Ozone,1,2020,1,13,01-13,32.66129032258065
18061,Maryland,Garrett,23,2020-01-14,32,Good,Ozone,1,2020,1,14,01-14,34.354838709677416
18062,Maryland,Garrett,23,2020-01-15,36,Good,Ozone,1,2020,1,15,01-15,35.83870967741935
18063,Maryland,Garrett,23,2020-01-16,31,Good,Ozone,1,2020,1,16,01-16,34.75806451612903
18064,Maryland,Garrett,23,2020-01-17,33,Good,Ozone,1,2020,1,17,01-17,32.16129032258065
18065,Maryland,Garrett,23,2020-01-18,31,Good,Ozone,1,2020,1,18,01-18,32.52459016393443
18066,Maryland,Garrett,23,2020-01-19,30,Good,Ozone,1,2020,1,19,01-19,31.983606557377048
18067,Maryland,Garrett,23,2020-01-20,37,Good,Ozone,1,2020,1,20,01-20,31.419354838709676
18068,Maryland,Garrett,23,2020-01-21,38,Good,Ozone,1,2020,1,21,01-21,31.806451612903224
18069,Maryland,Garrett,23,2020-01-22,33,Good,PM2.5,1,2020,1,22,01-22,34.67741935483871
18070,Maryland,Garrett,23,2020-01-23,34,Good,Ozone,1,2020,1,23,01-23,31.822580645161292
18071,Maryland,Garrett,23,2020-01-24,34,Good,PM2.5,1,2020,1,24,01-24,30.887096774193548
18072,Maryland,Garrett,23,2020-01-25,29,Good,Ozone,1,2020,1,25,01-25,32.483870967741936
18073,Maryland,Garrett,23,2020-01-26,33,Good,Ozone,1,2020,1,26,01-26,31.048387096774192
18074,Maryland,Garrett,23,2020-01-27,33,Good,Ozone,1,2020,1,27,01-27,32.03225806451613
18075,Maryland,Garrett,23,2020-01-28,31,Good,Ozone,1,2020,1,28,01-28,33.08064516129032
18076,Maryland,Garrett,23,2020-01-29,33,Good,Ozone,1,2020,1,29,01-29,31.903225806451612
18077,Maryland,Garrett,23,2020-01-30,34,Good,PM2.5,1,2020,1,30,01-30,32.274193548387096
18078,Maryland,Garrett,23,2020-01-31,36,Good,PM2.5,1,2020,1,31,01-31,33.440677966101696
18079,Maryland,Garrett,23,2020-02-01,26,Good,Ozone,1,2020,2,1,02-01,33.21311475409836
18080,Maryland,Garrett,23,2020-02-02,36,Good,Ozone,1,2020,2,2,02-02,31.806451612903224
18081,Maryland,Garrett,23,2020-02-03,44,Good,Ozone,1,2020,2,3,02-03,29.419354838709676
18082,Maryland,Garrett,23,2020-02-04,41,Good,Ozone,1,2020,2,4,02-04,29.85483870967742
